submitted_at,ticker,side,quantity,limit_price,notional,dry_run,order_status,order_id,error,risk_ok,risk_reason,transaction_cost_bps,slippage_bps,estimated_transaction_cost,estimated_slippage_cost,estimated_total_cost
2026-05-13T18:19:06.934977+00:00,ELTX,SELL,232,10.54,2445.28,False,PreSubmitted,1432,,True,,1.0,2.0,0.24452800000000002,0.48905600000000005,0.733584
2026-05-13T18:19:06.934977+00:00,ELVA,BUY,45,10.39,467.55,False,Submitted,1435,,True,,1.0,2.0,0.046755,0.09351,0.140265
2026-05-13T18:19:06.934977+00:00,ELVN,BUY,57,42.31,2411.67,False,Submitted,1438,,True,,1.0,2.0,0.24116700000000002,0.48233400000000004,0.7235010000000001
2026-05-13T18:19:06.934977+00:00,EMBC,SELL,858,3.4,2917.2,False,Submitted,1441,,True,,1.0,2.0,0.29172,0.58344,0.8751599999999999
2026-05-13T18:19:06.934977+00:00,ENGN,SELL,2033,1.43,2907.19,False,Filled,1444,,True,,1.0,2.0,0.290719,0.581438,0.8721570000000001
2026-05-13T18:19:06.934977+00:00,EOSE,BUY,58,8.11,470.38,False,Submitted,1447,,True,,1.0,2.0,0.047037999999999996,0.09407599999999999,0.141114
2026-05-13T18:19:06.934977+00:00,ERII,SELL,54,8.72,470.88000000000005,False,Submitted,1450,,True,,1.0,2.0,0.047088000000000005,0.09417600000000001,0.141264
2026-05-13T18:19:06.934977+00:00,ERNA,SELL,243,12.0,2916.0,False,PreSubmitted,1453,,True,,1.0,2.0,0.2916,0.5832,0.8748
2026-05-13T18:19:06.934977+00:00,ESPR,SELL,783,3.12,2442.96,False,Filled,1456,,True,,1.0,2.0,0.244296,0.488592,0.732888
2026-05-13T18:19:06.934977+00:00,EZGO,SELL,91793,0.0319,2928.1967,False,Submitted,1459,,True,,1.0,2.0,0.29281967,0.58563934,0.8784590099999999
2026-05-13T18:19:06.934977+00:00,FA,BUY,30,15.57,467.1,False,Filled,1462,,True,,1.0,2.0,0.04671,0.09342,0.14013
2026-05-13T18:19:06.934977+00:00,FABC,BUY,393,5.03,1976.79,False,Filled,1465,,True,,1.0,2.0,0.197679,0.395358,0.593037
2026-05-13T18:19:06.934977+00:00,FACT,SELL,231,10.56,2439.36,False,Filled,1468,,True,,1.0,2.0,0.24393600000000001,0.48787200000000003,0.731808
2026-05-13T18:19:06.934977+00:00,FATN,SELL,679,3.6,2444.4,False,Inactive,1471,,True,,1.0,2.0,0.24444000000000002,0.48888000000000004,0.7333200000000001
2026-05-13T18:19:06.934977+00:00,FBRX,BUY,19,24.3,461.7,False,Submitted,1474,,True,,1.0,2.0,0.046169999999999996,0.09233999999999999,0.13851
2026-05-13T18:19:06.934977+00:00,FCHL,SELL,357,1.32,471.24,False,Inactive,1477,,True,,1.0,2.0,0.047124,0.094248,0.141372
2026-05-13T18:19:06.934977+00:00,FDMT,BUY,46,10.35,476.1,False,Submitted,1480,,True,,1.0,2.0,0.04761,0.09522,0.14283
2026-05-13T18:19:06.934977+00:00,FFAI,SELL,7126,0.4108,2927.3608,False,Filled,1483,,True,,1.0,2.0,0.29273608,0.58547216,0.87820824
2026-05-13T18:19:06.934977+00:00,FIVE,BUY,11,208.56,2294.16,False,Submitted,1486,,True,,1.0,2.0,0.22941599999999998,0.45883199999999996,0.688248
2026-05-13T18:19:06.934977+00:00,FLEX,BUY,3,139.72,419.16,False,Submitted,1489,,True,,1.0,2.0,0.041916,0.083832,0.125748
2026-05-13T18:19:06.934977+00:00,FLNC,BUY,696,21.29,14817.84,False,Submitted,1492,,True,,1.0,2.0,1.481784,2.963568,4.445352
2026-05-13T18:19:06.934977+00:00,FLWS,BUY,558,4.4,2455.2000000000003,False,Filled,1495,,True,,1.0,2.0,0.24552000000000002,0.49104000000000003,0.7365600000000001
2026-05-13T18:19:06.934977+00:00,FLYW,BUY,147,16.67,2450.49,False,Filled,1498,,True,,1.0,2.0,0.245049,0.490098,0.735147
2026-05-13T18:19:06.934977+00:00,FNKO,BUY,528,5.55,2930.4,False,Filled,1501,,True,,1.0,2.0,0.29304,0.58608,0.8791200000000001
2026-05-13T18:19:06.934977+00:00,FNRN,SELL,137,17.79,2437.23,False,Submitted,1504,,True,,1.0,2.0,0.243723,0.487446,0.731169
2026-05-13T18:19:06.934977+00:00,FOSL,BUY,741,3.96,2934.36,False,Filled,1507,,True,,1.0,2.0,0.29343600000000003,0.5868720000000001,0.8803080000000001
2026-05-13T18:19:06.934977+00:00,FOXF,BUY,145,16.84,2441.8,False,Filled,1510,,True,,1.0,2.0,0.24418,0.48836,0.73254
2026-05-13T18:19:06.934977+00:00,FROG,BUY,43,67.57,2905.51,False,Cancelled,1513,,True,,1.0,2.0,0.290551,0.581102,0.871653
2026-05-13T18:19:06.934977+00:00,FRPH,SELL,130,22.43,2915.9,False,Submitted,1516,,True,,1.0,2.0,0.29159,0.58318,0.87477
2026-05-13T18:19:06.934977+00:00,FRPT,BUY,47,51.29,2410.63,False,Cancelled,1519,,True,,1.0,2.0,0.241063,0.482126,0.723189
2026-05-13T18:19:06.934977+00:00,FSEA,SELL,28,16.65,466.19999999999993,False,Filled,1522,,True,,1.0,2.0,0.046619999999999995,0.09323999999999999,0.13985999999999998
2026-05-13T18:19:06.934977+00:00,FSLY,SELL,25,19.02,475.5,False,Submitted,1525,,True,,1.0,2.0,0.04755,0.0951,0.14265
2026-05-13T18:19:06.934977+00:00,FTAI,BUY,1,266.27,266.27,False,Submitted,1528,,True,,1.0,2.0,0.026626999999999998,0.053253999999999996,0.079881
2026-05-13T18:19:06.934977+00:00,FTNT,BUY,4,113.9,455.6,False,Submitted,1531,,True,,1.0,2.0,0.04556,0.09112,0.13668000000000002
2026-05-13T18:19:06.934977+00:00,FTRE,BUY,200,14.62,2924.0,False,Filled,1534,,True,,1.0,2.0,0.2924,0.5848,0.8772
2026-05-13T18:19:06.934977+00:00,FWRD,SELL,266,9.18,2441.88,False,Submitted,1537,,True,,1.0,2.0,0.24418800000000002,0.48837600000000003,0.732564
2026-05-13T18:19:06.934977+00:00,FWRG,BUY,41,11.36,465.76,False,Filled,1540,,True,,1.0,2.0,0.046576,0.093152,0.139728
2026-05-13T18:19:06.934977+00:00,GALT,SELL,1089,2.24,2439.36,False,Filled,1543,,True,,1.0,2.0,0.24393600000000001,0.48787200000000003,0.731808
2026-05-13T18:19:06.934977+00:00,GAUZ,SELL,2650,0.9248,2450.72,False,PreSubmitted,1546,,True,,1.0,2.0,0.24507199999999998,0.49014399999999997,0.735216
2026-05-13T18:19:06.934977+00:00,GDC,SELL,20797,0.1408,2928.2176000000004,False,Submitted,1549,,True,,1.0,2.0,0.29282176000000004,0.5856435200000001,0.8784652800000001
2026-05-13T18:19:06.934977+00:00,GDRX,BUY,176,2.7,475.2000000000001,False,Filled,1552,,True,,1.0,2.0,0.047520000000000014,0.09504000000000003,0.14256000000000005
2026-05-13T18:19:06.934977+00:00,GELS,SELL,1107,0.4298,475.7886,False,Submitted,1555,,True,,1.0,2.0,0.04757886,0.09515772,0.14273658
2026-05-13T18:19:06.934977+00:00,GEOS,SELL,232,8.5,1972.0,False,Submitted,1558,,True,,1.0,2.0,0.1972,0.3944,0.5915999999999999
2026-05-13T18:19:06.934977+00:00,GFS,BUY,33,72.17,2381.61,False,Submitted,1561,,True,,1.0,2.0,0.238161,0.476322,0.714483
2026-05-13T18:19:06.934977+00:00,GH,BUY,24,99.96,2399.04,False,Filled,1564,,True,,1.0,2.0,0.239904,0.479808,0.719712
2026-05-13T18:19:06.934977+00:00,GILT,SELL,123,19.9,2447.7,False,Submitted,1567,,True,,1.0,2.0,0.24477,0.48954,0.73431
2026-05-13T18:19:06.934977+00:00,GLE,SELL,4386,0.5589,2451.3354,False,Submitted,1570,,True,,1.0,2.0,0.24513353999999998,0.49026707999999997,0.73540062
2026-05-13T18:19:06.934977+00:00,GLIBA,SELL,86,28.37,2439.82,False,Submitted,1573,,True,,1.0,2.0,0.243982,0.487964,0.731946
2026-05-13T18:19:06.934977+00:00,GLIBK,SELL,87,28.07,2442.09,False,Submitted,1576,,True,,1.0,2.0,0.244209,0.488418,0.732627
2026-05-13T18:19:06.934977+00:00,GLND,SELL,972,3.0,2916.0,False,Submitted,1579,,True,,1.0,2.0,0.2916,0.5832,0.8748
2026-05-13T18:19:06.934977+00:00,GLSI,SELL,118,24.7,2914.6,False,Filled,1582,,True,,1.0,2.0,0.29146,0.58292,0.8743799999999999
2026-05-13T18:19:06.934977+00:00,GLUE,BUY,153,19.12,2925.36,False,Filled,1585,,True,,1.0,2.0,0.292536,0.585072,0.877608
2026-05-13T18:19:06.934977+00:00,GMM,SELL,396,1.19,471.24,False,Filled,1588,,True,,1.0,2.0,0.047124,0.094248,0.141372
2026-05-13T18:19:06.934977+00:00,GPAT,SELL,268,10.88,2915.84,False,Submitted,1591,,True,,1.0,2.0,0.291584,0.583168,0.874752
2026-05-13T18:19:06.934977+00:00,GPRE,BUY,146,16.78,2449.88,False,Filled,1594,,True,,1.0,2.0,0.244988,0.489976,0.7349640000000001
2026-05-13T18:19:06.934977+00:00,GPRO,BUY,2170,1.14,2473.8,False,Filled,1597,,True,,1.0,2.0,0.24738000000000002,0.49476000000000003,0.74214
2026-05-13T18:19:06.934977+00:00,GSHD,BUY,73,39.66,2895.18,False,Cancelled,1600,,True,,1.0,2.0,0.289518,0.579036,0.868554
2026-05-13T18:19:06.934977+00:00,GSIT,SELL,171,11.53,1971.63,False,Cancelled,1603,,True,,1.0,2.0,0.197163,0.394326,0.591489
2026-05-13T18:19:06.934977+00:00,GT,SELL,418,5.85,2445.3,False,Submitted,1606,,True,,1.0,2.0,0.24453000000000003,0.48906000000000005,0.7335900000000001
2026-05-13T18:19:06.934977+00:00,GTM,SELL,117,4.05,473.85,False,Submitted,1609,,True,,1.0,2.0,0.047385000000000004,0.09477000000000001,0.142155
2026-05-13T18:19:06.934977+00:00,GUTS,BUY,648,0.7341,475.6968,False,Submitted,1612,,True,,1.0,2.0,0.04756968,0.09513936,0.14270904
2026-05-13T18:19:06.934977+00:00,GV,SELL,1756,0.2709,475.7004,False,Filled,1615,,True,,1.0,2.0,0.04757004,0.09514008,0.14271012
2026-05-13T18:19:06.934977+00:00,HAIN,SELL,591,0.8046,475.5186,False,Submitted,1618,,True,,1.0,2.0,0.04755186,0.09510372,0.14265558
2026-05-13T18:19:06.934977+00:00,HALO,SELL,6,70.91,425.46,False,Submitted,1621,,True,,1.0,2.0,0.042546,0.085092,0.127638
2026-05-13T18:19:06.934977+00:00,HAO,SELL,71946,0.0407,2928.2022,False,PreSubmitted,1624,,True,,1.0,2.0,0.29282022,0.58564044,0.87846066
2026-05-13T18:19:06.934977+00:00,HCHL,SELL,164,2.89,473.96,False,Inactive,1627,,True,,1.0,2.0,0.047396,0.094792,0.142188
2026-05-13T18:19:06.934977+00:00,HCKT,SELL,285,10.23,2915.55,False,Submitted,1630,,True,,1.0,2.0,0.291555,0.58311,0.874665
2026-05-13T18:19:06.934977+00:00,HCSG,BUY,110,22.13,2434.3,False,Filled,1633,,True,,1.0,2.0,0.24343,0.48686,0.73029
2026-05-13T18:19:06.934977+00:00,HDSN,SELL,95,4.95,470.25,False,Submitted,1636,,True,,1.0,2.0,0.047025,0.09405,0.141075
2026-05-13T18:19:06.934977+00:00,HELE,BUY,102,23.98,2445.96,False,Filled,1639,,True,,1.0,2.0,0.244596,0.489192,0.733788
2026-05-13T18:19:06.934977+00:00,HLMN,BUY,387,7.57,2929.59,False,Filled,1642,,True,,1.0,2.0,0.292959,0.585918,0.8788770000000001
2026-05-13T18:19:06.934977+00:00,HOOD,BUY,6,78.29,469.74,False,Filled,1645,,True,,1.0,2.0,0.046974,0.093948,0.140922
2026-05-13T18:19:06.934977+00:00,HOVR,SELL,213,2.22,472.86,False,Filled,1648,,True,,1.0,2.0,0.047286,0.094572,0.141858
2026-05-13T18:19:06.934977+00:00,HPAI,SELL,2185,1.33,2906.05,False,PreSubmitted,1651,,True,,1.0,2.0,0.290605,0.58121,0.871815
2026-05-13T18:19:06.934977+00:00,HPK,SELL,69,6.88,474.72,False,Filled,1654,,True,,1.0,2.0,0.047472,0.094944,0.142416
2026-05-13T18:19:06.934977+00:00,HQ,SELL,168,11.75,1974.0,False,PreSubmitted,1657,,True,,1.0,2.0,0.1974,0.3948,0.5922
2026-05-13T18:19:06.934977+00:00,HSPT,SELL,322,7.59,2443.98,False,Cancelled,1660,,True,,1.0,2.0,0.244398,0.488796,0.733194
2026-05-13T18:19:06.934977+00:00,HTCO,SELL,259,11.27,2918.93,False,Inactive,1663,,True,,1.0,2.0,0.29189299999999996,0.5837859999999999,0.8756789999999999
2026-05-13T18:19:06.934977+00:00,HTZ,BUY,82,5.76,472.32,False,Submitted,1666,,True,,1.0,2.0,0.047231999999999996,0.09446399999999999,0.141696
2026-05-13T18:19:06.934977+00:00,HUBC,SELL,14068,0.1743,2452.0524,False,Inactive,1669,,True,,1.0,2.0,0.24520524,0.49041048,0.73561572
2026-05-13T18:19:06.934977+00:00,HUBG,BUY,66,36.63,2417.5800000000004,False,Submitted,1672,,True,,1.0,2.0,0.24175800000000003,0.48351600000000006,0.7252740000000001
2026-05-13T18:19:06.934977+00:00,HUMA,BUY,3217,0.9102,2928.1134,False,Submitted,1675,,True,,1.0,2.0,0.29281134000000003,0.5856226800000001,0.87843402
2026-05-13T18:19:06.934977+00:00,HUT,BUY,22,107.34,2361.48,False,Submitted,1678,,True,,1.0,2.0,0.236148,0.472296,0.708444
2026-05-13T18:19:06.934977+00:00,HYMC,BUY,10,45.17,451.7000000000001,False,Filled,1681,,True,,1.0,2.0,0.04517000000000001,0.09034000000000002,0.13551000000000002
2026-05-13T18:19:06.934977+00:00,IFRX,BUY,195,2.44,475.8,False,Submitted,1684,,True,,1.0,2.0,0.047580000000000004,0.09516000000000001,0.14274
2026-05-13T18:19:06.934977+00:00,IHRT,BUY,505,4.86,2454.3,False,Submitted,1687,,True,,1.0,2.0,0.24543,0.49086,0.73629
2026-05-13T18:19:06.934977+00:00,IKT,BUY,247,1.93,476.71,False,Filled,1690,,True,,1.0,2.0,0.047671,0.095342,0.143013
2026-05-13T18:19:06.934977+00:00,IMUX,SELL,246,11.89,2924.94,False,Filled,1693,,True,,1.0,2.0,0.29249400000000003,0.5849880000000001,0.8774820000000001
2026-05-13T18:19:06.934977+00:00,INBS,SELL,771,3.17,2444.07,False,Cancelled,1696,,True,,1.0,2.0,0.244407,0.488814,0.733221
2026-05-13T18:19:06.934977+00:00,INDI,BUY,103,4.62,475.86,False,Filled,1699,,True,,1.0,2.0,0.047586,0.095172,0.142758
2026-05-13T18:19:06.934977+00:00,INDV,BUY,76,38.29,2910.04,False,Filled,1702,,True,,1.0,2.0,0.291004,0.582008,0.8730119999999999
2026-05-13T18:19:06.934977+00:00,INOD,SELL,21,92.07,1933.47,False,Submitted,1705,,True,,1.0,2.0,0.193347,0.386694,0.580041
2026-05-13T18:19:06.934977+00:00,INSM,SELL,25,115.97,2899.25,False,Filled,1708,,True,,1.0,2.0,0.289925,0.57985,0.869775
2026-05-13T18:19:06.934977+00:00,INTC,BUY,24,120.64,2895.36,False,Submitted,1711,,True,,1.0,2.0,0.289536,0.579072,0.868608
2026-05-13T18:19:06.934977+00:00,INTG,SELL,12,39.41,472.92,False,Submitted,1714,,True,,1.0,2.0,0.047292,0.094584,0.141876
2026-05-13T18:19:06.934977+00:00,INTR,SELL,457,6.39,2920.23,False,Submitted,1717,,True,,1.0,2.0,0.292023,0.584046,0.876069
2026-05-13T18:19:06.934977+00:00,IPCX,SELL,46,10.29,473.34,False,Filled,1720,,True,,1.0,2.0,0.047333999999999994,0.09466799999999999,0.142002
2026-05-13T18:19:06.934977+00:00,IPSC,BUY,1278,2.3,2939.4,False,Submitted,1723,,True,,1.0,2.0,0.29394000000000003,0.5878800000000001,0.88182
2026-05-13T18:19:06.934977+00:00,IPWR,SELL,449,5.44,2442.5600000000004,False,Filled,1726,,True,,1.0,2.0,0.24425600000000003,0.48851200000000006,0.7327680000000001
2026-05-13T18:19:06.934977+00:00,IRHO,SELL,293,9.97,2921.21,False,Filled,1729,,True,,1.0,2.0,0.292121,0.584242,0.876363
2026-05-13T18:19:06.934977+00:00,IRWD,BUY,715,4.1,2931.4999999999995,False,Filled,1732,,True,,1.0,2.0,0.29314999999999997,0.5862999999999999,0.8794499999999998
2026-05-13T18:19:06.934977+00:00,ISPC,SELL,540,4.53,2446.2000000000003,False,Submitted,1735,,True,,1.0,2.0,0.24462000000000003,0.48924000000000006,0.7338600000000001
2026-05-13T18:19:06.934977+00:00,ISSC,BUY,115,21.23,2441.4500000000003,False,Filled,1738,,True,,1.0,2.0,0.24414500000000003,0.48829000000000006,0.7324350000000001
2026-05-13T18:19:06.934977+00:00,IZM,SELL,1257,0.3785,475.7745,False,Cancelled,1741,,True,,1.0,2.0,0.04757745,0.0951549,0.14273235
2026-05-13T18:19:06.934977+00:00,JACK,BUY,180,13.58,2444.4,False,Filled,1744,,True,,1.0,2.0,0.24444000000000002,0.48888000000000004,0.7333200000000001
2026-05-13T18:19:06.934977+00:00,JBIO,BUY,97,25.24,2448.28,False,Filled,1747,,True,,1.0,2.0,0.24482800000000002,0.48965600000000004,0.734484
2026-05-13T18:19:06.934977+00:00,JBLU,BUY,100,4.74,474.0,False,Filled,1750,,True,,1.0,2.0,0.0474,0.0948,0.1422
2026-05-13T18:19:06.934977+00:00,JDZG,SELL,222,2.13,472.86,False,Submitted,1753,,True,,1.0,2.0,0.047286,0.094572,0.141858
2026-05-13T18:19:06.934977+00:00,JRVR,SELL,697,4.19,2920.4300000000003,False,Submitted,1756,,True,,1.0,2.0,0.29204300000000005,0.5840860000000001,0.8761290000000002
2026-05-13T18:19:06.934977+00:00,JYNT,SELL,54,8.67,468.18,False,Submitted,1759,,True,,1.0,2.0,0.046818,0.093636,0.140454
2026-05-13T18:19:06.934977+00:00,JZXN,SELL,1660,1.18,1958.8,False,Inactive,1762,,True,,1.0,2.0,0.19588,0.39176,0.5876399999999999
2026-05-13T18:19:06.934977+00:00,KALU,BUY,13,176.4,2293.2000000000003,False,Submitted,1765,,True,,1.0,2.0,0.22932000000000002,0.45864000000000005,0.6879600000000001
2026-05-13T18:19:06.934977+00:00,KALV,SELL,109,26.72,2912.48,False,Filled,1768,,True,,1.0,2.0,0.291248,0.582496,0.8737440000000001
2026-05-13T18:19:06.934977+00:00,KEEL,BUY,116,4.08,473.28,False,Submitted,1771,,True,,1.0,2.0,0.047327999999999995,0.09465599999999999,0.141984
2026-05-13T18:19:06.934977+00:00,KLIC,BUY,25,98.02,2450.5,False,Submitted,1774,,True,,1.0,2.0,0.24505,0.4901,0.73515
2026-05-13T18:19:06.934977+00:00,KMTS,BUY,22,21.58,474.76,False,Submitted,1777,,True,,1.0,2.0,0.047476,0.094952,0.142428
2026-05-13T18:19:06.934977+00:00,KOPN,BUY,458,5.36,2454.88,False,Filled,1780,,True,,1.0,2.0,0.245488,0.490976,0.736464
2026-05-13T18:19:06.934977+00:00,KRAQ,SELL,47,9.91,465.77,False,Submitted,1783,,True,,1.0,2.0,0.046577,0.093154,0.139731
2026-05-13T18:19:06.934977+00:00,KRNT,SELL,29,16.07,466.03,False,Cancelled,1786,,True,,1.0,2.0,0.046603,0.093206,0.139809
2026-05-13T18:19:06.934977+00:00,KXIN,SELL,556,5.25,2919.0,False,Inactive,1789,,True,,1.0,2.0,0.2919,0.5838,0.8756999999999999
2026-05-13T18:19:06.934977+00:00,KYMR,BUY,29,83.57,2423.53,False,Submitted,1792,,True,,1.0,2.0,0.242353,0.484706,0.727059
2026-05-13T18:19:06.934977+00:00,LASR,BUY,5,83.83,419.15,False,Cancelled,1795,,True,,1.0,2.0,0.041915,0.08383,0.125745
2026-05-13T18:19:06.934977+00:00,LBRX,BUY,94,31.14,2927.16,False,Submitted,1798,,True,,1.0,2.0,0.292716,0.585432,0.8781479999999999
2026-05-13T18:19:06.934977+00:00,LBTYB,SELL,198,14.76,2922.48,False,Submitted,1801,,True,,1.0,2.0,0.292248,0.584496,0.876744
2026-05-13T18:19:06.934977+00:00,LE,BUY,222,11.02,2446.44,False,Filled,1804,,True,,1.0,2.0,0.244644,0.489288,0.733932
2026-05-13T18:19:06.934977+00:00,LGIH,BUY,10,45.61,456.1,False,Filled,1807,,True,,1.0,2.0,0.045610000000000005,0.09122000000000001,0.13683
2026-05-13T18:19:06.934977+00:00,LHAI,SELL,2870,1.01,2898.7,False,Inactive,1810,,True,,1.0,2.0,0.28986999999999996,0.5797399999999999,0.8696099999999999
2026-05-13T18:19:06.934977+00:00,LIFE,BUY,114,25.66,2925.24,False,Filled,1813,,True,,1.0,2.0,0.29252399999999995,0.5850479999999999,0.8775719999999998
2026-05-13T18:19:06.934977+00:00,LIND,BUY,128,19.03,2435.84,False,Filled,1816,,True,,1.0,2.0,0.24358400000000002,0.48716800000000005,0.7307520000000001
2026-05-13T18:19:06.934977+00:00,LINK,SELL,728,3.36,2446.08,False,Submitted,1819,,True,,1.0,2.0,0.244608,0.489216,0.733824
2026-05-13T18:19:06.934977+00:00,LMB,SELL,40,72.3,2892.0,False,Filled,1822,,True,,1.0,2.0,0.2892,0.5784,0.8676
2026-05-13T18:19:06.934977+00:00,LOVE,BUY,30,15.84,475.2,False,Filled,1825,,True,,1.0,2.0,0.04752,0.09504,0.14256
2026-05-13T18:19:06.934977+00:00,LQDA,SELL,43,56.58,2432.94,False,Filled,1828,,True,,1.0,2.0,0.243294,0.486588,0.729882
2026-05-13T18:19:06.934977+00:00,LRCX,BUY,8,289.3,2314.4,False,Submitted,1831,,True,,1.0,2.0,0.23144,0.46288,0.69432
2026-05-13T18:19:06.934977+00:00,LRMR,SELL,709,4.12,2921.08,False,Submitted,1834,,True,,1.0,2.0,0.292108,0.584216,0.8763239999999999
2026-05-13T18:19:06.934977+00:00,LUNR,BUY,14,32.1,449.4,False,Submitted,1837,,True,,1.0,2.0,0.04494,0.08988,0.13482
2026-05-13T18:19:06.934977+00:00,LXRX,SELL,1017,2.4,2440.8,False,Filled,1840,,True,,1.0,2.0,0.24408000000000002,0.48816000000000004,0.73224
2026-05-13T18:19:06.934977+00:00,MASI,SELL,16,178.51,2856.16,False,Submitted,1843,,True,,1.0,2.0,0.285616,0.571232,0.8568479999999999
2026-05-13T18:19:06.934977+00:00,MBAI,SELL,281,1.68,472.08,False,Cancelled,1846,,True,,1.0,2.0,0.047208,0.094416,0.141624
2026-05-13T18:19:06.934977+00:00,MBBC,SELL,31,15.12,468.72,False,Submitted,1849,,True,,1.0,2.0,0.046872000000000004,0.09374400000000001,0.14061600000000002
2026-05-13T18:19:06.934977+00:00,MBX,BUY,12,36.99,443.88,False,Submitted,1852,,True,,1.0,2.0,0.044388,0.088776,0.133164
2026-05-13T18:19:06.934977+00:00,MCFT,BUY,117,24.87,2909.79,False,Submitted,1855,,True,,1.0,2.0,0.290979,0.581958,0.872937
2026-05-13T18:19:06.934977+00:00,MCW,SELL,414,7.06,2922.84,False,Filled,1858,,True,,1.0,2.0,0.292284,0.584568,0.876852
2026-05-13T18:19:06.934977+00:00,MDAI,BUY,221,2.16,477.36,False,Filled,1861,,True,,1.0,2.0,0.047736,0.095472,0.143208
2026-05-13T18:19:06.934977+00:00,MEHA,SELL,28024,0.0875,2452.1,False,Cancelled,1864,,True,,1.0,2.0,0.24520999999999998,0.49041999999999997,0.73563
2026-05-13T18:19:06.934977+00:00,MELI,SELL,1,1578.46,1578.46,False,Submitted,1867,,True,,1.0,2.0,0.15784600000000001,0.31569200000000003,0.473538
2026-05-13T18:19:06.934977+00:00,METC,SELL,28,16.5,462.0,False,Submitted,1870,,True,,1.0,2.0,0.0462,0.0924,0.1386
2026-05-13T18:19:06.934977+00:00,MGEE,SELL,6,75.28,451.68,False,Submitted,1873,,True,,1.0,2.0,0.045168,0.090336,0.135504
2026-05-13T18:19:06.934977+00:00,MGNX,SELL,135,3.51,473.85,False,Filled,1876,,True,,1.0,2.0,0.047385000000000004,0.09477000000000001,0.142155
2026-05-13T18:19:06.934977+00:00,MGRT,SELL,22,129.97,2859.34,False,Inactive,1879,,True,,1.0,2.0,0.285934,0.571868,0.8578020000000001
2026-05-13T18:19:06.934977+00:00,MKSI,BUY,9,311.79,2806.11,False,Submitted,1882,,True,,1.0,2.0,0.280611,0.561222,0.841833
2026-05-13T18:19:06.934977+00:00,MLTX,SELL,134,18.18,2436.12,False,Filled,1885,,True,,1.0,2.0,0.243612,0.487224,0.730836
2026-05-13T18:19:06.934977+00:00,MMED,BUY,206,11.9,2451.4,False,Filled,1888,,True,,1.0,2.0,0.24514,0.49028,0.73542
2026-05-13T18:19:06.934977+00:00,MNPR,BUY,7,61.37,429.59,False,Filled,1891,,True,,1.0,2.0,0.042959,0.085918,0.128877
2026-05-13T18:19:06.934977+00:00,MNST,BUY,203,85.89,17435.670000000002,False,Submitted,1894,,True,,1.0,2.0,1.743567,3.487134,5.230701
2026-05-13T18:19:06.934977+00:00,MNTS,SELL,459,5.33,2446.4700000000003,False,Submitted,1897,,True,,1.0,2.0,0.24464700000000003,0.48929400000000006,0.7339410000000001
2026-05-13T18:19:06.934977+00:00,MOBX,SELL,1517,1.92,2912.64,False,Submitted,1900,,True,,1.0,2.0,0.29126399999999997,0.5825279999999999,0.8737919999999999
2026-05-13T18:19:06.934977+00:00,MOVE,SELL,31,15.08,467.48,False,Cancelled,1903,,True,,1.0,2.0,0.046748000000000005,0.09349600000000001,0.140244
2026-05-13T18:19:06.934977+00:00,MRAM,SELL,55,44.0,2420.0,False,Submitted,1906,,True,,1.0,2.0,0.242,0.484,0.726
2026-05-13T18:19:06.934977+00:00,MRLN,SELL,313,7.82,2447.6600000000003,False,Filled,1909,,True,,1.0,2.0,0.24476600000000004,0.4895320000000001,0.7342980000000001
2026-05-13T18:19:06.934977+00:00,MRVI,BUY,102,4.67,476.34,False,Filled,1912,,True,,1.0,2.0,0.047633999999999996,0.09526799999999999,0.14290199999999997
2026-05-13T18:19:06.934977+00:00,MSFT,SELL,50,407.68,20384.0,False,Submitted,1915,,True,,1.0,2.0,2.0384,4.0768,6.115200000000001
2026-05-13T18:19:06.934977+00:00,MSTR,BUY,2,184.46,368.92,False,Filled,1918,,True,,1.0,2.0,0.036892,0.073784,0.110676
2026-05-13T18:19:06.934977+00:00,MU,BUY,3,766.74,2300.2200000000003,False,Submitted,1921,,True,,1.0,2.0,0.23002200000000003,0.46004400000000006,0.6900660000000001
2026-05-13T18:19:06.934977+00:00,MVST,SELL,337,1.4,471.8,False,Cancelled,1924,,True,,1.0,2.0,0.04718,0.09436,0.14154
2026-05-13T18:19:06.934977+00:00,MXL,BUY,31,91.95,2850.4500000000003,False,Submitted,1927,,True,,1.0,2.0,0.28504500000000005,0.5700900000000001,0.8551350000000002
2026-05-13T18:19:06.934977+00:00,NAUT,SELL,836,2.92,2441.12,False,Filled,1930,,True,,1.0,2.0,0.244112,0.488224,0.732336
2026-05-13T18:19:06.934977+00:00,NB,BUY,477,6.14,2928.78,False,Filled,1933,,True,,1.0,2.0,0.292878,0.585756,0.8786340000000001
2026-05-13T18:19:06.934977+00:00,NBIS,BUY,2,179.15,358.3,False,Submitted,1936,,True,,1.0,2.0,0.03583,0.07166,0.10749
2026-05-13T18:19:06.934977+00:00,NCI,SELL,2249,1.08,2428.92,False,Inactive,1939,,True,,1.0,2.0,0.242892,0.485784,0.728676
2026-05-13T18:19:06.934977+00:00,NCRA,SELL,2394,0.1988,475.9272,False,Inactive,1942,,True,,1.0,2.0,0.047592720000000005,0.09518544000000001,0.14277816000000002
2026-05-13T18:19:06.934977+00:00,NEGG,BUY,100,24.37,2437.0,False,Filled,1945,,True,,1.0,2.0,0.2437,0.4874,0.7311
