ticker,date,residual,residual_zscore,side_implication,excluded_from_trading,reason
CAR,2026-04-06,0.16649336203134707,3.022879963133077,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CETX,2026-04-06,0.6357670148673903,11.332408507257762,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CLGN,2026-04-06,-0.18229339429417804,-3.153161436131706,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CMCT,2026-04-06,0.25758194476024276,4.63580490288901,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CUPR,2026-04-06,0.5662354282123625,10.101197889451997,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CYCU,2026-04-06,0.23374459418682353,4.213711858011975,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
DTCX,2026-04-06,0.19287954933973034,3.490105803076484,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ESLA,2026-04-06,0.23004550207011856,4.14821124585243,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
FCHL,2026-04-06,0.21595557306996652,3.898717871349345,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
FCUV,2026-04-06,-0.19936041819812653,-3.4553708643321586,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
FTFT,2026-04-06,0.25464472028372565,4.583794843341414,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GEOS,2026-04-06,-0.2221115274045518,-3.858229601912596,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GRCE,2026-04-06,-0.20782394009089844,-3.6052362495435117,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GVH,2026-04-06,0.1916247318406204,3.467886482295302,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
HTCO,2026-04-06,0.2237866221057541,4.037383924941006,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
HUBC,2026-04-06,0.5184693226633624,9.255393282476195,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ICON,2026-04-06,0.19472771335199535,3.5228316369717567,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ILLR,2026-04-06,-0.24399467436464767,-4.2457191470879,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
INHD,2026-04-06,-0.21238967930146765,-3.686082766423311,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
INLF,2026-04-06,-0.23375672486494958,-4.064433594219302,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
IOTR,2026-04-06,0.43670116921810304,7.807507169655921,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
IPST,2026-04-06,0.6313642195148189,11.254447271984846,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
LNAI,2026-04-06,0.3848733947482358,6.889781725806453,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
LNKS,2026-04-06,-0.18253149927903164,-3.1573776118240384,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
LNZA,2026-04-06,0.4794353154908232,8.564209801725559,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MEHA,2026-04-06,0.18205337347213624,3.298404400596687,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MGN,2026-04-06,0.37006951104568203,6.6276462032881,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MGRT,2026-04-06,0.44584319583292176,7.969386982528187,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MOVE,2026-04-06,0.5758189254541701,10.270894916766599,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
