long_threshold_alpha,short_threshold_alpha,cost_adjusted_alpha_threshold,trading_cost_return,min_net_alpha_after_cost,filtered_missing_or_untradable,filtered_price,filtered_liquidity,filtered_alpha_threshold,row,final_number_long,final_number_short
0.006367952962863919,-0.0037941495845153898,0.0007999999999999999,0.0003,0.0005,4377,1220,1396,297,468,132,132
0.006225792249977457,-0.0033955494347436338,0.0007999999999999999,0.0003,0.0005,4362,1245,1375,333,469,132,132
0.006708566726822351,-0.0038712861777205733,0.0007999999999999999,0.0003,0.0005,4372,1244,1396,283,470,134,134
0.006916718025956216,-0.003316918532058452,0.0007999999999999999,0.0003,0.0005,4370,1265,1370,278,471,134,134
0.0069230416959087495,-0.0034770968839353713,0.0007999999999999999,0.0003,0.0005,4378,1255,1428,279,472,132,132
0.0068982343305702565,-0.0028896285288646712,0.0007999999999999999,0.0003,0.0005,4360,1266,1476,315,473,129,129
0.0076201118893498235,-0.0029218185657450125,0.0007999999999999999,0.0003,0.0005,4362,1285,1424,231,474,133,133
0.007968566037723147,-0.0035146833422110353,0.0007999999999999999,0.0003,0.0005,4370,1276,1430,217,475,136,136
0.00708408091912087,-0.0023726276552120443,0.0007999999999999999,0.0003,0.0005,4367,1268,1427,290,476,133,133
0.006737728488839989,-0.001731244052101247,0.0007999999999999999,0.0003,0.0005,4375,1246,1441,266,477,135,135
0.0058482681501868285,-0.0012384675060016898,0.0007999999999999999,0.0003,0.0005,4359,1238,1460,318,478,134,134
0.005189742423445988,0.000984655331141464,0.0007999999999999999,0.0003,0.0005,4371,1228,1629,404,479,122,122
0.004313786132031906,-0.0010829466452487268,0.0007999999999999999,0.0003,0.0005,4344,1241,1435,463,480,131,131
0.004760928867854491,-0.0019219764008491277,0.0007999999999999999,0.0003,0.0005,4377,1234,1414,432,481,132,132
0.004766039418644496,-0.0019678946136915012,0.0007999999999999999,0.0003,0.0005,4371,1218,1387,499,482,132,132
0.004223194905818722,-0.0022303175671166678,0.0007999999999999999,0.0003,0.0005,4361,1207,1404,559,483,127,127
0.004185401924483199,-0.0019486934715245148,0.0007999999999999999,0.0003,0.0005,4364,1212,1446,598,484,122,122
0.004014071529743063,-0.0021561358807820888,0.0007999999999999999,0.0003,0.0005,4362,1210,1404,669,485,121,121
0.004251566060832509,-0.0025490344105446572,0.0007999999999999999,0.0003,0.0005,4358,1198,1392,694,486,121,121
0.004089443627106498,-0.0033645192212915756,0.0007999999999999999,0.0003,0.0005,4346,1199,1307,703,487,127,127
0.004459676230377812,-0.00201066477064279,0.0007999999999999999,0.0003,0.0005,4353,1204,1375,575,488,128,128
0.004454133661637917,-0.002067728827335347,0.0007999999999999999,0.0003,0.0005,4366,1206,1380,557,489,128,128
0.004628160212699237,-0.0017548925166908649,0.0007999999999999999,0.0003,0.0005,4352,1215,1355,444,490,135,135
0.004856440849618945,-0.0015914335555344233,0.0007999999999999999,0.0003,0.0005,4369,1214,1369,401,491,138,138
0.004811265450144061,-0.001605086423645138,0.0007999999999999999,0.0003,0.0005,4367,1228,1403,438,492,131,131
0.004821555638312364,-0.001859450294087287,0.0007999999999999999,0.0003,0.0005,4377,1220,1389,400,493,135,135
0.004410358254596197,-0.0018933919318724678,0.0007999999999999999,0.0003,0.0005,4359,1221,1262,490,494,133,133
0.005535342989606148,-0.0012061253209921289,0.0007999999999999999,0.0003,0.0005,4380,1218,1374,433,495,133,133
0.0057149211477858924,-0.001132342846904124,0.0007999999999999999,0.0003,0.0005,4373,1221,1426,370,496,137,137
0.005861979528817885,0.0012273544193453158,0.0007999999999999999,0.0003,0.0005,4417,1217,1600,343,497,125,125
0.005615824757509727,0.0010364012031946475,0.0007999999999999999,0.0003,0.0005,4400,1215,1488,371,498,131,131
0.0060924890217502695,0.0008438367294078304,0.0007999999999999999,0.0003,0.0005,4376,1224,1426,313,499,137,137
0.006084045352564438,0.0008305651301225863,0.0007999999999999999,0.0003,0.0005,4370,1221,1412,310,500,138,138
0.00569965838327653,0.0008908356855284058,0.0007999999999999999,0.0003,0.0005,4376,1224,1396,311,501,136,136
0.004926743555149402,-0.0009239308843871685,0.0007999999999999999,0.0003,0.0005,4393,1218,1410,415,502,130,130
0.00410382426753181,-0.0009846210686191036,0.0007999999999999999,0.0003,0.0005,4391,1208,1336,435,503,135,135
0.003923772215652409,0.0008435548959451139,0.0007999999999999999,0.0003,0.0005,4407,1201,1364,457,504,131,131
0.0036695776616056516,-0.0008228666917343802,0.0007999999999999999,0.0003,0.0005,4393,1200,1391,510,505,128,128
0.0033520667978083874,0.000806597324605474,0.0007999999999999999,0.0003,0.0005,4390,1197,1379,519,506,127,127
0.00343113351411163,-0.0009413758198556763,0.0007999999999999999,0.0003,0.0005,4391,1201,1382,613,507,122,122
0.0034913780603435187,-0.001456705769400638,0.0007999999999999999,0.0003,0.0005,4395,1201,1361,703,508,118,118
0.0038493007691238063,-0.0013778625151110479,0.0007999999999999999,0.0003,0.0005,4377,1202,1370,941,509,105,105
0.004524403332205665,-0.0022939136707387257,0.0007999999999999999,0.0003,0.0005,4386,1193,1364,1058,510,95,95
0.0040665873841561955,-0.002708764073245167,0.0007999999999999999,0.0003,0.0005,4372,1199,1338,1076,511,94,94
0.00466401401754545,-0.0029238256601352213,0.0007999999999999999,0.0003,0.0005,4401,1192,1332,834,512,106,106
0.004731762422116945,-0.0028268119532890365,0.0007999999999999999,0.0003,0.0005,4377,1202,1342,918,513,101,101
0.004091837769991171,-0.002985262259897052,0.0007999999999999999,0.0003,0.0005,4368,1197,1330,962,514,100,100
0.0038122631289696997,-0.0032965970141642037,0.0007999999999999999,0.0003,0.0005,4379,1172,1326,948,515,101,101
0.0033512545807494716,-0.003652245108475104,0.0007999999999999999,0.0003,0.0005,4381,1175,1364,938,516,99,99
0.0030175034264781036,-0.0030803956808580857,0.0007999999999999999,0.0003,0.0005,4369,1185,1373,867,517,103,103
0.004074162360569734,-0.0032921071417784777,0.0007999999999999999,0.0003,0.0005,4372,1182,1390,894,518,104,104
0.0039559810731754136,-0.003555532025376268,0.0007999999999999999,0.0003,0.0005,4373,1195,1379,946,519,102,102
0.00394277813384816,-0.0036050332627865,0.0007999999999999999,0.0003,0.0005,4372,1201,1346,741,520,112,112
0.002997862693110243,-0.0030090851647863698,0.0007999999999999999,0.0003,0.0005,4365,1222,1343,773,521,108,108
0.004058178250046271,-0.0025999082656031933,0.0007999999999999999,0.0003,0.0005,4354,1218,1326,566,522,125,125
0.005151971195658259,-0.0037538882340447284,0.0007999999999999999,0.0003,0.0005,4371,1215,1330,467,523,129,129
0.005385307283386528,-0.003996099159529273,0.0007999999999999999,0.0003,0.0005,4374,1224,1346,380,524,132,132
0.007247147435175659,-0.004657204617797633,0.0007999999999999999,0.0003,0.0005,4367,1251,1362,287,525,136,136
0.00747710848888766,-0.004236950222479392,0.0007999999999999999,0.0003,0.0005,4377,1227,1369,302,526,135,135
0.007096046452158997,-0.0032302188546003687,0.0007999999999999999,0.0003,0.0005,4369,1220,1427,334,527,133,133
0.00662133744752612,-0.003097362913629291,0.0007999999999999999,0.0003,0.0005,4364,1220,1423,363,528,133,133
0.006863224266625137,-0.004013221386581476,0.0007999999999999999,0.0003,0.0005,4359,1220,1419,358,529,132,132
0.007145197892782437,-0.004989692808272306,0.0007999999999999999,0.0003,0.0005,4350,1237,1439,314,530,133,133
0.00705558258653335,-0.004470492234178652,0.0007999999999999999,0.0003,0.0005,4374,1237,1454,320,531,132,132
0.006923305044313096,-0.003944603963466543,0.0007999999999999999,0.0003,0.0005,4361,1238,1464,304,532,131,131
0.007014380094992509,-0.003947764668064871,0.0007999999999999999,0.0003,0.0005,4380,1229,1440,301,533,134,134
0.0064074440291405745,-0.003038793061306664,0.0007999999999999999,0.0003,0.0005,4387,1225,1454,364,534,127,127
0.006219896216524572,-0.0033678834137642953,0.0007999999999999999,0.0003,0.0005,4401,1227,1437,331,535,127,127
0.006599073565960535,-0.0035532607742744683,0.0007999999999999999,0.0003,0.0005,4389,1233,1430,326,536,130,130
0.006473904132461653,-0.0038593217152477688,0.0007999999999999999,0.0003,0.0005,4402,1216,1426,321,537,133,133
0.005793160475046355,-0.0036228476188221517,0.0007999999999999999,0.0003,0.0005,4385,1215,1422,391,538,129,129
0.0051240194551176255,-0.0032358740712216125,0.0007999999999999999,0.0003,0.0005,4382,1215,1425,401,539,128,128
0.0044779427099826226,-0.002466757976501126,0.0007999999999999999,0.0003,0.0005,4382,1216,1391,541,540,122,122
0.00513503932090907,-0.002368221037752277,0.0007999999999999999,0.0003,0.0005,4334,1244,1435,538,541,124,124
0.004640803387859671,-0.0018189219783730085,0.0007999999999999999,0.0003,0.0005,4342,1259,1415,605,542,119,119
0.0037699439397878716,-0.0019113039948379707,0.0007999999999999999,0.0003,0.0005,4340,1245,1444,643,543,117,117
0.004100712121300621,-0.0028777547318642373,0.0007999999999999999,0.0003,0.0005,4344,1251,1432,725,544,111,111
0.004209355713870399,-0.00289768812923935,0.0007999999999999999,0.0003,0.0005,4361,1247,1425,934,545,99,99
0.004164132680764171,-0.0032458312484915006,0.0007999999999999999,0.0003,0.0005,4333,1239,1412,917,546,97,97
0.004039744611485095,-0.003102837050067066,0.0007999999999999999,0.0003,0.0005,4331,1234,1412,894,547,98,98
0.005086069910793508,-0.003276464823491015,0.0007999999999999999,0.0003,0.0005,4359,1233,1435,938,548,99,99
0.004279095922118004,-0.0032499832380801378,0.0007999999999999999,0.0003,0.0005,4364,1242,1391,915,549,103,103
0.003944399397563242,-0.0029560380416902387,0.0007999999999999999,0.0003,0.0005,4361,1247,1393,920,550,96,96
0.004100670866971564,-0.0029342137145333333,0.0007999999999999999,0.0003,0.0005,4355,1242,1411,910,551,95,95
0.004308854056910109,-0.002785507286032119,0.0007999999999999999,0.0003,0.0005,4340,1239,1434,955,552,93,93
0.003957063677464781,-0.0028570839051303043,0.0007999999999999999,0.0003,0.0005,4346,1251,1428,885,553,93,93
0.003985184164186188,-0.002373871722059261,0.0007999999999999999,0.0003,0.0005,4363,1254,1430,851,554,94,94
0.003459846615210091,-0.002363070397585976,0.0007999999999999999,0.0003,0.0005,4347,1255,1305,919,555,96,96
0.002986413302663343,-0.002047820739726827,0.0007999999999999999,0.0003,0.0005,4340,1246,1421,999,556,83,83
0.0027113722849224585,-0.0018428451163440848,0.0007999999999999999,0.0003,0.0005,4340,1250,1440,812,557,95,95
0.0032999649186219804,-0.0021383276313280603,0.0007999999999999999,0.0003,0.0005,4364,1236,1458,746,558,101,101
0.00324469947820636,-0.0016732451056587696,0.0007999999999999999,0.0003,0.0005,4359,1251,1451,738,559,101,101
0.0034183570816130916,-0.0021622055871286195,0.0007999999999999999,0.0003,0.0005,4352,1261,1439,681,560,107,107
0.003716281260643282,-0.002922959991702247,0.0007999999999999999,0.0003,0.0005,4358,1265,1420,549,561,115,115
0.003340492620816401,-0.0023221544321527215,0.0007999999999999999,0.0003,0.0005,4348,1243,1375,646,562,113,113
0.0033723564378262804,-0.0022757298977745142,0.0007999999999999999,0.0003,0.0005,4365,1234,1445,601,563,110,110
0.003839667859153605,-0.0022137877317079968,0.0007999999999999999,0.0003,0.0005,4372,1221,1464,541,564,114,114
0.0036548754792464612,-0.0015798330408582334,0.0007999999999999999,0.0003,0.0005,4380,1225,1424,522,565,119,119
0.0036128904922977678,-0.001706336590065609,0.0007999999999999999,0.0003,0.0005,4386,1232,1409,514,566,121,121
0.004370566088187302,-0.0029417218247319576,0.0007999999999999999,0.0003,0.0005,4357,1216,1391,482,567,123,123
0.004302505002042727,-0.002041324524592148,0.0007999999999999999,0.0003,0.0005,4388,1218,1379,484,568,125,125
0.004480435004024367,-0.001424661053590639,0.0007999999999999999,0.0003,0.0005,4360,1230,1446,510,569,124,124
0.004508657304704788,-0.001792067330717753,0.0007999999999999999,0.0003,0.0005,4364,1211,1406,521,570,124,124
0.003986927966426732,-0.0016488968813266642,0.0007999999999999999,0.0003,0.0005,4364,1208,1398,589,571,125,125
0.004209663592416569,-0.001788059226445132,0.0007999999999999999,0.0003,0.0005,4374,1186,1358,756,572,117,117
0.004776583368849584,-0.0026510513167676266,0.0007999999999999999,0.0003,0.0005,4369,1189,1362,751,573,113,113
0.004803392444440352,-0.0025620274673171187,0.0007999999999999999,0.0003,0.0005,4353,1177,1326,788,574,113,113
0.004838308936136984,-0.0025419323925651113,0.0007999999999999999,0.0003,0.0005,4359,1172,1387,672,575,118,118
0.004632979941253886,-0.002453517594752726,0.0007999999999999999,0.0003,0.0005,4360,1174,1393,710,576,116,116
0.004789418716593239,-0.0026346047881054967,0.0007999999999999999,0.0003,0.0005,4362,1164,1376,726,577,113,113
0.004342253934718082,-0.0024206546851198874,0.0007999999999999999,0.0003,0.0005,4366,1177,1370,720,578,119,119
0.005045470861251203,-0.0024327633970895515,0.0007999999999999999,0.0003,0.0005,4392,1171,1384,779,579,113,113
0.004693477721164456,-0.0022525402408770014,0.0007999999999999999,0.0003,0.0005,4374,1172,1393,748,580,116,116
0.004749186737433933,-0.003051414057497084,0.0007999999999999999,0.0003,0.0005,4382,1167,1406,682,581,117,117
0.003751148923511314,-0.0022294847712115307,0.0007999999999999999,0.0003,0.0005,4351,1176,1440,737,582,118,118
0.003887076581419902,-0.002690669145868833,0.0007999999999999999,0.0003,0.0005,4380,1159,1400,740,583,119,119
0.004008380493516756,-0.002784387314904362,0.0007999999999999999,0.0003,0.0005,4396,1157,1366,749,584,117,117
0.00438611378963911,-0.002704438072938067,0.0007999999999999999,0.0003,0.0005,4368,1151,1363,867,585,111,111
0.0048034993503400835,-0.002681337453514924,0.0007999999999999999,0.0003,0.0005,4396,1150,1354,780,586,113,113
0.005142318858696205,-0.0028786160175816567,0.0007999999999999999,0.0003,0.0005,4369,1150,1327,743,587,111,111
0.004829468872331459,-0.003152164364009849,0.0007999999999999999,0.0003,0.0005,4385,1152,1353,744,588,113,113
0.004754951124015086,-0.00268603103492902,0.0007999999999999999,0.0003,0.0005,4387,1144,1364,664,589,118,118
0.004838234093292681,-0.001817184890586419,0.0007999999999999999,0.0003,0.0005,4375,1152,1333,687,590,121,121
0.004689858699268363,-0.0017382060661672069,0.0007999999999999999,0.0003,0.0005,4399,1160,1343,760,591,119,119
0.004620068898461908,-0.001804953559735245,0.0007999999999999999,0.0003,0.0005,4402,1161,1328,629,592,125,125
0.004993989450102307,-0.0019171738712587684,0.0007999999999999999,0.0003,0.0005,4392,1156,1307,726,593,119,119
